"fmun_cod";"fmun";"ano";"regiao";"hom_doloso";"lesao_corp_morte";"latrocinio";"cvli";"hom_por_interv_policial";"letalidade_violenta";"tentat_hom";"lesao_corp_dolosa";"estupro";"hom_culposo";"lesao_corp_culposa";"roubo_transeunte";"roubo_celular";"roubo_em_coletivo";"roubo_rua";"roubo_carga";"roubo_comercio";"roubo_residencia";"roubo_banco";"roubo_cx_eletronico";"roubo_conducao_saque";"roubo_apos_saque";"roubo_bicicleta";"outros_roubos";"total_roubos";"furto_veiculos";"furto_transeunte";"furto_coletivo";"furto_celular";"furto_bicicleta";"outros_furtos";"total_furtos";"sequestro";"extorsao";"sequestro_relampago";"estelionato";"apreensao_drogas";"posse_drogas";"trafico_drogas";"apreensao_drogas_sem_autor";"recuperacao_veiculos";"apf";"aaapai";"cmp";"cmba";"ameaca";"pessoas_desaparecidas";"encontro_cadaver";"encontro_ossada";"pol_militares_mortos_serv";"pol_civis_mortos_serv";"registro_ocorrencias";"fase"
3300456;"Belford Roxo";2018;"Baixada Fluminense";"41,68";"0,2";"2,75";"44,63";"18,28";"62,92";"27,72";"308,09";"24,38";"4,72";"67,63";"475,8";"118,16";"46,4";"640,37";"119,74";"12,58";"4,13";"0";"0,2";"0,39";"2,75";"0,2";"192,48";"1503,1";"311,4";"27,13";"10,81";"17,3";"0,98";"110,89";"232,59";"0,2";"5,11";"0,79";"63,7";"51,71";"1,77";"48,76";"1,18";"1577,55";"146,08";"31,65";"85,33";"3,74";"240,26";"29,89";"0,59";"0";"2,22";"0";"3301,13";3
3300456;"Belford Roxo";2019;"Baixada Fluminense";"40,12";"0";"0,59";"40,71";"23,29";"64";"32,1";"284,01";"25,84";"5,48";"80,05";"425,32";"116,66";"68,51";"610,48";"49,13";"15,07";"2,54";"0";"0";"0,2";"3,91";"0";"151,5";"1343,3";"328,98";"20,36";"9,2";"15,07";"2,54";"131,14";"250,34";"0";"6,07";"0,59";"85,34";"30,93";"0,98";"29,16";"0,98";"1026,26";"115,09";"24,47";"72,03";"8,81";"284,59";"28,77";"0,39";"0";"0";"0";"3135,41";3
3300456;"Belford Roxo";2020;"Baixada Fluminense";"30,6";"0,39";"0,58";"31,57";"13,84";"45,41";"22,41";"253,55";"29,43";"4,09";"58,08";"284,34";"100,37";"54,96";"439,66";"38,59";"7,99";"1,17";"0";"0";"0,39";"4,09";"0";"91,01";"964,11";"313,24";"12,67";"2,73";"17,15";"0,78";"110,31";"215,35";"0";"5,07";"1,56";"107,58";"24,75";"4,48";"19,88";"0,58";"720,97";"92,18";"14,42";"43,26";"2,73";"207,75";"19,68";"0,39";"0";"2,26";"0";"2448,36";3
3300506;"Bom Jardim";2014;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300506;"Bom Jardim";2015;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300506;"Bom Jardim";2016;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300506;"Bom Jardim";2017;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300506;"Bom Jardim";2018;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300506;"Bom Jardim";2019;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300506;"Bom Jardim";2020;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300605;"Bom Jesus do Itabapoana";2014;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300605;"Bom Jesus do Itabapoana";2015;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300605;"Bom Jesus do Itabapoana";2016;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300605;"Bom Jesus do Itabapoana";2017;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300605;"Bom Jesus do Itabapoana";2018;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300605;"Bom Jesus do Itabapoana";2019;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300605;"Bom Jesus do Itabapoana";2020;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300704;"Cabo Frio";2014;"Interior";"71,4";"1,47";"1,47";"74,33";"6,85";"81,18";"81,67";"546,25";"64,06";"9,78";"328,14";"219,09";"16,63";"15,65";"251,36";"7,82";"32,77";"7,82";"0";"0,49";"0,49";"3,91";"0";"184,85";"454,31";"311,69";"151,11";"25,43";"84,6";"0";"818,64";"1308,16";"0";"8,31";"1,96";"192,68";"371,17";"110,52";"238,16";"38,63";"244,33";"452,84";"170,67";"76,78";"2,45";"612,76";"44,5";"7,34";"0,49";"0";"0";"4978,82";3
3300704;"Cabo Frio";2015;"Interior";"61,89";"0";"0";"61,89";"1,92";"63,8";"57,57";"514,27";"35,5";"13,43";"257,61";"135,76";"29,74";"8,64";"174,14";"13,43";"27,34";"4,32";"0";"0";"0";"3,84";"0,48";"127,61";"343,49";"280,23";"141,52";"28,78";"80,59";"7,68";"654,83";"1098,58";"0";"11,03";"0,48";"193,81";"450,47";"108,9";"329,57";"34,54";"179,3";"378,51";"141,52";"82,51";"3,36";"581,91";"28,3";"7,2";"0,96";"0";"0";"4516,65";3
3300704;"Cabo Frio";2016;"Interior";"58,88";"0";"1,88";"60,77";"4,71";"65,48";"67,83";"390,51";"80,55";"14,6";"183,24";"234,11";"26,38";"17,43";"277,92";"14,13";"28,73";"9,42";"0";"0";"0";"0,94";"0,94";"82,91";"448,45";"190,6";"115,41";"6,59";"60,3";"6,12";"554,43";"849,31";"0";"10,83";"0";"194,08";"374,02";"74,9";"280,28";"32,03";"156,78";"395,69";"155,92";"118,24";"3,77";"485,19";"29,21";"7,54";"1,88";"0";"0";"4095,36";3
3300704;"Cabo Frio";2017;"Interior";"54,62";"0";"0,46";"55,08";"4,63";"59,71";"50,92";"290,7";"35,64";"12,04";"123,59";"215,25";"43,05";"6,02";"264,32";"10,65";"32,4";"6,02";"0";"0";"0,93";"0,93";"0";"100,91";"485,58";"189,21";"83,78";"7,41";"48,6";"3,7";"565,66";"798,5";"0";"8,8";"1,85";"124,98";"225,89";"40,74";"172,66";"21,29";"127,47";"320,33";"80,54";"62,03";"2,78";"273,11";"26,39";"4,63";"0";"0";"0";"3207,89";3
3300704;"Cabo Frio";2018;"Interior";"48,08";"0";"0,9";"48,98";"8,54";"57,52";"56,17";"308,28";"34,6";"15,28";"144,25";"214,8";"64,26";"4,94";"284,01";"8,99";"27,41";"4,49";"0";"0,45";"0,45";"0,9";"0,45";"56,17";"431,41";"158,68";"84,48";"8,54";"49,43";"6,29";"418,82";"648,01";"0";"7,19";"0";"175,71";"209,41";"38,2";"156,38";"18,42";"150,98";"287,6";"78,19";"106,5";"4,94";"261,54";"28,31";"2,25";"0,45";"0";"0";"3089,95";3
3300704;"Cabo Frio";2019;"Interior";"41,94";"0,44";"1,32";"43,7";"11,48";"55,18";"78,14";"320,05";"42,82";"14,57";"158,48";"241,03";"68,43";"7,95";"317,4";"2,21";"22,07";"4,41";"0";"0,88";"0,88";"1,32";"0,44";"48,56";"455,58";"156,91";"100,65";"16,33";"106,39";"15,01";"516,06";"829,93";"0";"3,53";"0,44";"209,25";"192,91";"31,34";"145,24";"19,87";"134,88";"282,53";"66,22";"109,92";"7,06";"354,49";"20,31";"2,21";"1,77";"0";"0";"3636,24";3
3300704;"Cabo Frio";2020;"Interior";"38,2";"0";"0,87";"39,07";"9,12";"48,18";"35,59";"279,11";"39,5";"8,68";"96,8";"103,74";"59,9";"5,21";"168,85";"4,34";"15,19";"6,08";"0";"0,87";"0,43";"3,91";"1,3";"38,2";"272,6";"153,14";"39,5";"6,95";"80,74";"10,42";"458,81";"671,51";"0";"2,6";"0";"240,47";"242,64";"23,44";"207,92";"16,06";"74,36";"313,4";"82,47";"96,36";"2,17";"223,55";"14,32";"4,34";"0";"0";"0";"3021,56";3
3300803;"Cachoeiras de Macacu";2014;"Interior";"25,01";"0";"1,79";"26,8";"0";"26,8";"30,38";"671,82";"42,88";"26,8";"378,79";"30,38";"0";"8,93";"39,31";"7,15";"28,59";"7,15";"0";"0";"0";"1,79";"0";"28,59";"132,22";"147,67";"17,87";"10,72";"28,59";"0";"452,05";"562,83";"0";"5,36";"0";"105,42";"132,22";"44,67";"78,62";"14,29";"68,91";"130,43";"32,16";"94,7";"0";"594,99";"37,52";"10,72";"0";"0";"0";"3509,21";3
3300803;"Cachoeiras de Macacu";2015;"Interior";"15,99";"1,78";"0";"17,77";"0";"17,77";"15,99";"525,85";"26,65";"30,2";"266,48";"28,42";"7,11";"0";"35,53";"8,88";"17,77";"5,33";"0";"0";"0";"0";"0";"14,21";"85,27";"118,97";"31,98";"5,33";"51,52";"7,11";"465,45";"607,57";"0";"5,33";"0";"74,61";"151";"72,84";"72,84";"7,11";"54,91";"94,16";"19,54";"58,62";"1,78";"616,45";"12,44";"1,78";"0";"0";"0";"3306,09";3
3300803;"Cachoeiras de Macacu";2016;"Interior";"17,67";"0";"1,77";"19,43";"0";"19,43";"21,2";"473,47";"35,33";"30,03";"236,74";"91,87";"12,37";"22,97";"127,2";"1,77";"40,63";"15,9";"0";"0";"0";"0";"5,3";"33,57";"272,07";"73,67";"26,5";"7,07";"65,37";"22,97";"514,11";"666,04";"0";"1,77";"0";"97,17";"220,84";"95,4";"120,13";"8,83";"99,67";"229,67";"37,1";"58,3";"10,6";"452,27";"8,83";"3,53";"0";"0";"0";"3305,48";3
3300803;"Cachoeiras de Macacu";2017;"Interior";"31,55";"0";"0";"31,55";"0";"31,55";"35,06";"376,88";"36,81";"24,54";"213,85";"84,14";"12,27";"12,27";"108,68";"0";"10,52";"21,03";"0";"0";"0";"1,75";"0";"19,28";"182,3";"141,9";"19,28";"1,75";"33,31";"3,51";"461,02";"583,72";"0";"5,26";"0";"89,4";"126,21";"33,31";"87,65";"7,01";"100,17";"117,44";"24,54";"59,6";"24,54";"373,37";"7,01";"0";"0";"0";"0";"2511,92";3
3300803;"Cachoeiras de Macacu";2018;"Interior";"30,74";"0";"0";"30,74";"0";"30,74";"32,45";"358,61";"23,91";"18,78";"280,05";"165,64";"13,66";"39,28";"218,58";"10,25";"22,2";"11,95";"0";"0";"0";"0";"0";"39,28";"350,07";"108,5";"30,74";"8,54";"39,28";"3,42";"322,75";"452,53";"0";"3,42";"0";"87,09";"162,23";"39,28";"126,37";"0";"128,6";"181,01";"37,57";"71,72";"11,95";"339,82";"20,49";"3,42";"0";"0";"0";"2604,17";3
3300803;"Cachoeiras de Macacu";2019;"Interior";"37,33";"1,7";"0";"39,02";"5,09";"44,11";"33,93";"378,37";"39,02";"27,15";"178,16";"137,43";"15,27";"20,36";"173,07";"5,09";"18,66";"5,09";"0";"0";"0";"0";"0";"16,97";"271,48";"123,75";"33,93";"6,79";"42,42";"5,09";"303,71";"446,24";"0";"5,09";"0";"134,04";"117,07";"44,11";"69,57";"5,09";"58,01";"144,22";"25,45";"89,93";"15,27";"412,3";"8,48";"5,09";"0";"0";"0";"2672,35";3
3300803;"Cachoeiras de Macacu";2020;"Interior";"35,41";"0";"0";"35,41";"1,69";"37,1";"23,61";"276,55";"23,61";"18,55";"114,67";"50,59";"8,43";"5,06";"64,08";"1,69";"13,49";"6,75";"0";"0";"0";"0";"0";"20,24";"131,53";"63,49";"13,49";"3,37";"21,92";"3,37";"225,96";"296,78";"0";"3,37";"0";"121,41";"99,49";"43,84";"52,27";"3,37";"67,22";"111,29";"32,04";"55,65";"1,69";"268,11";"10,12";"0";"0";"0";"0";"1917,27";3
3300902;"Cambuci";2014;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300902;"Cambuci";2015;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300902;"Cambuci";2016;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300902;"Cambuci";2017;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300902;"Cambuci";2018;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300902;"Cambuci";2019;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300902;"Cambuci";2020;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300936;"Carapebus";2014;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300936;"Carapebus";2015;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300936;"Carapebus";2016;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300936;"Carapebus";2017;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300936;"Carapebus";2018;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300936;"Carapebus";2019;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300936;"Carapebus";2020;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300951;"Comendador Levy Gasparian";2014;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300951;"Comendador Levy Gasparian";2015;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300951;"Comendador Levy Gasparian";2016;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300951;"Comendador Levy Gasparian";2017;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300951;"Comendador Levy Gasparian";2018;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300951;"Comendador Levy Gasparian";2019;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3300951;"Comendador Levy Gasparian";2020;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3301009;"Campos dos Goytacazes";2014;"Interior";"45,77";"0";"0,42";"46,19";"1,04";"47,23";"88,42";"392,59";"35,99";"23,3";"237,18";"225,53";"15,81";"10,19";"251,54";"7,91";"23,51";"8,11";"0,21";"0,42";"0,21";"2,29";"0";"34,74";"386,77";"293,91";"135,03";"79,89";"18,72";"0";"432,75";"787,06";"0";"8,11";"0,62";"108,4";"216,17";"51,6";"122,75";"48,48";"243,65";"381,78";"122,33";"78,44";"3,95";"401,54";"20,39";"1,66";"0,21";"0";"0";"3380,02";3
3301009;"Campos dos Goytacazes";2015;"Interior";"34,71";"0,62";"1,03";"36,37";"0,21";"36,57";"51,04";"285,97";"37,4";"20,04";"164,27";"142,78";"23,76";"9,71";"176,25";"8,88";"18,8";"5,58";"0";"0,21";"0";"1,45";"0,62";"46,49";"289,69";"163,02";"134,51";"85,54";"32,03";"8,26";"406,64";"737,24";"0";"8,88";"0";"147,53";"237,62";"66,53";"132,86";"42,98";"133,38";"290,31";"83,89";"86,78";"5,79";"276,88";"14,67";"5,37";"1,65";"0";"0";"3047,3";3
3301009;"Campos dos Goytacazes";2016;"Interior";"56,04";"0";"0,62";"56,65";"1,03";"57,68";"75,33";"233,79";"26,07";"18,68";"137,73";"248,57";"43,31";"18,27";"310,15";"10,06";"31,4";"7,18";"0,21";"0";"0,21";"0,41";"0,82";"60,76";"464,71";"155,12";"113,3";"45,16";"33,87";"12,52";"379,73";"653,34";"0";"8,21";"0";"145,73";"205,47";"46,8";"127,67";"35,1";"148,25";"351,61";"89,49";"88,88";"11,91";"235,84";"14,78";"4,31";"0,21";"2,17";"0";"2987,15";3
3301009;"Campos dos Goytacazes";2017;"Interior";"34,88";"0,41";"1,63";"36,92";"0,82";"37,73";"39,16";"203,15";"32,23";"16,52";"132,98";"191,52";"51,6";"7,95";"251,08";"6,93";"32,02";"5,3";"0,2";"0";"0,2";"1,63";"1,02";"81,58";"422";"152,97";"64,66";"28,15";"32,63";"7,34";"380,59";"583,13";"0";"5,51";"0";"102,8";"184,79";"49,77";"107,49";"32,23";"145,83";"300,84";"64,25";"89,74";"14,69";"169,08";"18,15";"2,24";"0";"0";"0";"2551,56";3
3301009;"Campos dos Goytacazes";2018;"Interior";"45,29";"0,4";"0,6";"46,28";"0,99";"47,28";"60,39";"204";"28,01";"17,88";"129,51";"215,52";"95,94";"9,73";"321,2";"7,55";"27,21";"8,34";"0";"0";"0";"0,79";"1,59";"64,56";"471,17";"113,34";"80,05";"36,95";"60,98";"13,71";"398,07";"641,41";"0,2";"3,77";"0";"135,87";"170,23";"40,72";"103,89";"28,8";"120,37";"332,52";"67,14";"85,81";"15,1";"180,17";"15,89";"1,19";"0,4";"0";"0";"2730,7";3
3301009;"Campos dos Goytacazes";2019;"Interior";"30,14";"0";"0,39";"30,54";"0";"30,54";"50,44";"251,21";"31,33";"14,97";"98,12";"131,81";"73,88";"7,49";"213,18";"5,71";"18,32";"7,88";"0,2";"0,2";"0,2";"1,77";"1,77";"41,97";"317,21";"126,91";"53,39";"34,28";"59,7";"20,29";"392,67";"618,27";"0";"7,88";"0";"180,48";"212,98";"68,96";"119";"28,17";"88,92";"349,52";"52,41";"117,43";"24,83";"245,49";"14,78";"1,77";"0,2";"2,26";"0";"2862,78";3
3301009;"Campos dos Goytacazes";2020;"Interior";"24,65";"0";"0,39";"25,04";"0,39";"25,43";"27,19";"182,91";"17,02";"15,85";"98,6";"71,41";"39,32";"3,13";"113,86";"2,54";"14,87";"4,89";"0";"0,39";"0";"0,39";"1,17";"24,85";"180,96";"95,24";"32,47";"15,85";"21,52";"4,3";"283,47";"401,82";"0";"4,7";"0";"187,61";"206,59";"42,26";"127,16";"41,28";"67,85";"293,64";"46,95";"82,36";"7,43";"167,46";"9,59";"0,98";"0";"0";"0";"2131,2";3
3301108;"Cantagalo";2014;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3301108;"Cantagalo";2015;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3301108;"Cantagalo";2016;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
